3.866666667,0.99
3.866666667,0.92
3.883333333,0.93
3.866666667,0.92
3.938888889,0.92
3.838888889,0.93
2.827777778,1
3.288888889,0.96
2.727777778,0.93
2.294444444,0.96
1.805555556,0.99
2.272222222,0.96
2.827777778,0.96
2.827777778,0.96
2.772222222,0.96
2.755555556,0.96
2.755555556,0.96
2.761111111,0.96
2.733333333,0.96
2.733333333,0.96
2.7,0.95
2.272222222,0.92
2.272222222,0.92
2.316666667,0.93
2.805555556,0.89
2.755555556,0.9
2.305555556,0.93
2.222222222,0.92
2.222222222,1
2.255555556,0.93
2.222222222,1
2.222222222,0.96
2.733333333,0.93
2.733333333,0.92
2.733333333,0.96
0.294444444,0.96
1.644444444,1
0.527777778,1
1.177777778,0.99
1.083333333,0.92
1.083333333,0.92
1.05,0.99
2.127777778,0.92
1.155555556,0.99
1.188888889,0.99
2.222222222,0.92
2.244444444,0.86
2.227777778,0.92
2.266666667,0.85
1.711111111,0.89
1.238888889,0.86
0.088888889,0.92
0.116666667,0.92
-0.727777778,0.92
-1.016666667,0.99
-0.533333333,0.92
-0.033333333,0.93
-0.044444444,0.92
-0.044444444,0.96
-4.094444444,0.96
-0.65,0.96
-1.161111111,0.96
-1.95,0.96
-2.861111111,0.96
-2.811111111,0.92
-3.477777778,0.93
-3.755555556,0.99
-1.161111111,0.92
0.044444444,0.85
2.083333333,0.73
2.683333333,0.76
2.305555556,0.78
2.288888889,0.72
2.238888889,0.72
1.194444444,0.71
-1.138888889,0.82
-1.183333333,0.82
-2.061111111,0.88
-2.222222222,0.88
-2.755555556,0.86
-2.316666667,0.88
-3.866666667,0.92
-4.933333333,0.96
-1.277777778,0.81
-4.488888889,0.95
-4.555555556,0.92
-5.094444444,0.96
-5.138888889,0.92
-6.205555556,0.92
-6.044444444,0.92
-5.138888889,0.92
-2.883333333,0.85
-1.205555556,0.76
0.05,0.69
1.211111111,0.64
2.25,0.51
2.294444444,0.45
2.294444444,0.59
1.25,0.62
-0.072222222,0.69
-1.155555556,0.81
-1.222222222,0.87
-1.222222222,0.88
-0.688888889,0.84
-1.111111111,0.83
-1.277777778,0.82
-1.205555556,0.85
-2.872222222,0.9
-1.155555556,0.85
-1.155555556,0.85
-1.577777778,0.87
-1.155555556,0.88
-1.177777778,0.88
-1.211111111,0.89
-1.177777778,0.88
-1.105555556,0.88
0.016666667,0.83
1.188888889,0.74
2.25,0.69
2.761111111,0.62
2.927777778,0.6
2.877777778,0.61
1.338888889,0.68
0.05,0.81
-1.038888889,0.8
-1.288888889,0.82
-1.5,0.85
-1.75,0.88
-2.322222222,0.9
-2.816666667,0.92
-2.888888889,0.92
-1.45,0.95
-4,0.92
-4.505555556,0.95
-4.761111111,0.96
-3.938888889,0.92
-2.916666667,0.92
-2.905555556,0.92
-2.494444444,0.96
-2.377777778,0.96
-1.077777778,0.89
-1.016666667,0.91
0.138888889,0.81
1.066666667,0.8
1.205555556,0.78
1.205555556,0.78
0.161111111,0.85
-0.461111111,0.88
-0.022222222,0.85
-0.066666667,0.87
-1.038888889,0.92
-0.555555556,0.92
-0.972222222,0.93
-1.061111111,0.96
-1.572222222,0.96
-0.555555556,0.92
-1.572222222,0.96
-1.061111111,0.92
-0.988888889,0.92
-1.111111111,0.88
-1.061111111,0.88
-1.088888889,0.89
-1.061111111,0.88
-1.038888889,0.92
0.038888889,0.86
0.072222222,0.85
0.138888889,0.85
1.172222222,0.84
1.183333333,0.78
1.183333333,0.78
0.188888889,0.84
-0.094444444,0.92
-0.072222222,0.86
-0.038888889,0.86
-0.094444444,0.92
-0.577777778,0.92
-0.611111111,0.93
-0.577777778,0.92
-0.577777778,0.92
-0.677777778,0.96
-0.577777778,0.92
-0.577777778,0.92
-1.038888889,0.96
-1.083333333,0.92
-1.083333333,0.92
-1.055555556,0.92
-1.105555556,0.92
-1.083333333,0.99
-0.816666667,0.97
0.05,0.91
0.072222222,0.91
0.25,0.88
0.094444444,0.91
0.094444444,0.91
0.138888889,0.89
0.05,0.92
0.05,0.92
0.022222222,0.92
-0.022222222,0.92
-0.022222222,0.92
-0.061111111,0.92
-0.072222222,0.92
-0.116666667,0.92
-3.605555556,0.92
-0.65,0.96
-0.65,0.92
-0.605555556,0.93
-0.65,0.96
-0.65,0.92
-0.172222222,0.87
-0.144444444,0.86
-0.166666667,0.86
-0.15,0.87
-0.138888889,0.86
-0.094444444,0.85
-0.088888889,0.86
-0.138888889,0.83
-0.138888889,0.83
-0.122222222,0.82
-0.138888889,0.83
-1.161111111,0.89
-2.122222222,0.95
-2.155555556,0.89
-2.155555556,0.92
-3.233333333,0.93
-3.772222222,0.96
-4.327777778,0.96
-3.644444444,0.84
-4.838888889,0.96
-5.322222222,0.92
-5.172222222,0.92
-4.833333333,0.92
-3.816666667,0.92
-4.133333333,0.99
-2.822222222,0.92
-2.75,0.92
-2.3,0.89
-2.172222222,0.81
-2.127777778,0.81
-2.011111111,0.8
-2.105555556,0.8
-2.127777778,0.8
-2.122222222,0.8
-2.2,0.81
-2.733333333,0.78
-2.688888889,0.84
-2.755555556,0.78
-2.755555556,0.81
-3.244444444,0.84
-3.288888889,0.85
-3.288888889,0.85
-4.116666667,0.87
-3.288888889,0.81
-3.333333333,0.81
-3.333333333,0.82
-2.827777778,0.78
-3.844444444,0.84
-3.805555556,0.84
-3.794444444,0.83
-3.794444444,0.84
-3.744444444,0.84
-3.772222222,0.84
-2.755555556,0.72
-3.744444444,0.79
-2.755555556,0.71
-3.772222222,0.78
-3.744444444,0.83
-3.794444444,0.78
-3.794444444,0.84
-3.794444444,0.84
-3.794444444,0.84
-3.794444444,0.84
-3.811111111,0.84
-3.816666667,0.84
-4.327777778,0.87
-2.144444444,0.91
-4.327777778,0.88
-4.327777778,0.88
-4.388888889,0.88
-4.905555556,0.92
-4.905555556,0.91
-4.838888889,0.92
-4.905555556,0.91
-3.888888889,0.84
-3.922222222,0.85
-3.816666667,0.84
-3.816666667,0.91
-3.761111111,0.91
-2.777777778,0.85
-3.794444444,0.92
-3.705555556,0.92
-3.822222222,0.92
-3.772222222,0.92
-3.694444444,0.92
-3.772222222,0.92
-3.266666667,0.88
-3.116666667,0.92
-2.733333333,0.88
-2.222222222,0.88
1.227777778,0.87
-0.6,0.92
0.488888889,0.96
1.238888889,0.92
2.177777778,0.85
2.222222222,0.92
2.833333333,0.9
2.316666667,0.92
2.805555556,0.96
3.816666667,0.92
2.827777778,0.99
2.85,0.99
3.855555556,0.92
3.888888889,0.92
2.844444444,0.95
2.905555556,0.95
2.266666667,0.92
2.244444444,0.92
1.755555556,0.91
1.205555556,0.92
0.672222222,0.95
0.666666667,0.92
0.144444444,0.95
0.694444444,0.91
-4.211111111,0.88
2.266666667,0.82
2.222222222,0.82
1.694444444,0.83
1.111111111,0.85
1.061111111,0.78
0.138888889,0.85
-0.05,0.82
-1.111111111,0.81
-0.977777778,0.8
-1.066666667,0.8
-0.972222222,0.8
-0.872222222,0.74
-0.994444444,0.74
-1.016666667,0.74
-0.138888889,0.69
-1.111111111,0.69
-2.222222222,0.75
-2.644444444,0.77
-2.827777778,0.78
-3.866666667,0.81
-3.772222222,0.81
-4.933333333,0.84
-5.444444444,0.84
-1.733333333,0.85
-5.488888889,0.84
-5.483333333,0.84
-5.444444444,0.85
-4.95,0.84
-3.888888889,0.78
-3.838888889,0.81
-3.794444444,0.84
-2.755555556,0.85
-2.1,0.76
-2.044444444,0.8
-0.955555556,0.75
0.094444444,0.75
0.155555556,0.75
0.133333333,0.81
-0.816666667,0.87
-1.044444444,0.88
-1.066666667,0.88
-1.027777778,0.89
-1.088888889,0.88
-1.111111111,0.86
-1.044444444,0.86
-1.088888889,0.85
-1.111111111,0.86
0.305555556,0.92
-1.155555556,0.88
-1.177777778,0.88
-1.216666667,0.89
-2.194444444,0.96
-2.727777778,0.92
-2.638888889,0.93
-2.15,0.96
-1.083333333,0.92
0.105555556,0.91
2.2,0.85
3.838888889,0.82
4.927777778,0.71
6.177777778,0.6
6.2,0.64
3.35,0.73
1.3,0.84
1.255555556,0.84
0.261111111,0.91
0.144444444,0.91
0.172222222,0.91
0.644444444,0.91
0.566666667,0.89
0.566666667,0.92
-9.483333333,0.71
0.583333333,0.92
1.183333333,0.92
1.183333333,0.92
2.177777778,0.85
2.15,0.85
2.016666667,0.86
1.088888889,0.92
1.177777778,0.92
2.205555556,0.86
1.172222222,0.91
0.127777778,0.91
-0.477777778,0.91
-1.988888889,0.8
-2.588888889,0.71
-4.416666667,0.75
-5.983333333,0.69
-7.044444444,0.74
-6.966666667,0.74
-7.205555556,0.67
-8.316666667,0.69
-9.716666667,0.66
-10.51666667,0.69
-11.53333333,0.65
-11.58333333,0.74
-11.55555556,0.63
-12.11111111,0.65
-12.55,0.63
-12.64444444,0.6
-12.66666667,0.68
-12.73333333,0.63
-12.71111111,0.48
-12.68888889,0.55
-12.57777778,0.63
-12.63888889,0.69
-12.10555556,0.65
-11.12222222,0.67
-10.04444444,0.67
-10,0.67
-10.04444444,0.72
-10.02222222,0.73
-10.11666667,0.73
-10.95,0.79
-11.13888889,0.8
-10.18888889,0.73
-10.62777778,0.77
-11.21111111,0.76
-11.23333333,0.76
-12.7,0.86
-12.31666667,0.8
-12.80555556,0.76
-13.01666667,0.78
-13.4,0.8
-13.93333333,0.83
-14.03333333,0.83
-12.88888889,0.83
-11.20555556,0.74
-9.988888889,0.74
-7.872222222,0.67
-7.244444444,0.67
-7.227777778,0.67
-7.127777778,0.67
-7.172222222,0.64
-7.805555556,0.69
-8.938888889,0.77
-10.07222222,0.84
-11.06111111,0.86
-11.22222222,0.87
-11.31111111,0.84
-11.86666667,0.86
-12.4,0.87
-12.42222222,0.87
-11.1,0.82
-13,0.87
-13,0.87
-13.57777778,0.87
-14.06666667,0.9
-14.08888889,0.91
-14.02222222,0.91
-12.49444444,0.87
-9.022222222,0.84
-7.85,0.78
-7.172222222,0.79
-7.083333333,0.66
-5.927777778,0.61
-4.95,0.57
-5.994444444,0.61
-6.938888889,0.66
-7.733333333,0.7
-7.822222222,0.7
-8.872222222,0.78
-9,0.78
-9.505555556,0.8
-10.55555556,0.85
-10.65,0.84
-10.18333333,0.84
-10.37222222,0.82
-10.73888889,0.81
-10.73888889,0.81
-10.87222222,0.78
-11.32222222,0.8
-12.31666667,0.81
-12.37777778,0.81
-10.20555556,0.74
-8.911111111,0.73
-7.3,0.68
-6.044444444,0.59
-4.911111111,0.57
-3.844444444,0.52
-2.783333333,0.53
-2.783333333,0.53
-3.877777778,0.56
-5.144444444,0.58
-6.227777778,0.68
-6.416666667,0.7
-7.45,0.75
-8.055555556,0.75
-8.944444444,0.78
-9.166666667,0.81
-9.627777778,0.84
-8.927777778,0.84
-11.20555556,0.87
-11.73888889,0.87
-11.31666667,0.87
-12.80555556,0.83
-12.85,0.83
-13.54444444,0.9
-11.25,0.87
-6.388888889,0.64
-4.333333333,0.55
-2.938888889,0.54
-1.3,0.44
-0.366666667,0.4
-0.161111111,0.4
-1.183333333,0.47
-2.122222222,0.54
-3.016666667,0.55
-4.05,0.63
-5.088888889,0.68
-6.227777778,0.69
-6.344444444,0.72
-6.661111111,0.76
-7.361111111,0.8
-7.916666667,0.84
-1.883333333,0.77
-8.983333333,0.88
-10.00555556,0.88
-9.388888889,0.87
-10.05,0.84
-10.05,0.84
-10.07222222,0.85
-7.983333333,0.84
-6.161111111,0.74
-3.088888889,0.69
-1.3,0.6
-1.183333333,0.6
-0.1,0.57
-0.027777778,0.56
-0.005555556,0.58
0.111111111,0.57
0.022222222,0.58
-0.05,0.59
-0.05,0.64
-1.161111111,0.75
-0.627777778,0.75
-0.538888889,0.69
-0.627777778,0.75
-0.627777778,0.75
-0.494444444,0.75
-0.627777778,0.75
-0.65,0.75
-0.661111111,0.77
-0.738888889,0.78
-1.311111111,0.81
-2.111111111,0.8
-1.377777778,0.81
0.888888889,0.69
2.611111111,0.58
3.788888889,0.45
3.883333333,0.48
5.166666667,0.42
4.944444444,0.48
4.9,0.48
3.105555556,0.58
1.15,0.69
0.016666667,0.68
-0.916666667,0.69
-2.15,0.74
-2.172222222,0.77
-2.633333333,0.8
-2.261111111,0.84
-0.733333333,0.75
-0.605555556,0.91
-1.288888889,0.78
-1.311111111,0.78
-1.261111111,0.74
-1.177777778,0.7
-1.155555556,0.75
-1.722222222,0.76
-1.2,0.76
-0.066666667,0.7
0.033333333,0.7
1.044444444,0.65
1.116666667,0.7
1.15,0.69
1.133333333,0.75
1.133333333,0.76
1.144444444,0.77
0.094444444,0.85
0.094444444,0.85
0.061111111,0.86
0.072222222,0.85
0.05,0.85
-0.016666667,0.87
-0.066666667,0.89
-0.066666667,0.89
-2.005555556,0.89
-0.022222222,0.89
-0.022222222,0.89
-0.005555556,0.9
-0.138888889,0.92
-0.183333333,0.92
-0.227777778,0.93
-0.211111111,0.92
-1.227777778,0.92
-1.144444444,0.89
-1.205555556,0.88
-2.222222222,0.88
-2.05,0.88
-2.177777778,0.88
-2.177777778,0.88
-2.1,0.86
-2.2,0.87
-2.266666667,0.88
-2.305555556,0.88
-2.4,0.88
-1.933333333,0.85
-1.922222222,0.86
-2.077777778,0.82
-2.144444444,0.86
-2.466666667,0.89
-2.744444444,0.89
-2.188888889,0.88
-2.038888889,0.87
-2.672222222,0.88
-2.605555556,0.88
-2.433333333,0.89
-2.472222222,0.88
-2.405555556,0.88
-2.233333333,0.89
-2.261111111,0.88
-1.172222222,0.81
-1.072222222,0.82
-0.033333333,0.76
-0.033333333,0.76
-1.022222222,0.82
-2.311111111,0.88
-2.311111111,0.88
-1.377777778,0.89
-2.383333333,0.88
-1.922222222,0.88
-1.9,0.89
-2.383333333,0.88
-2.383333333,0.88
-4.466666667,0.88
-2.916666667,0.92
-2.894444444,0.92
-2.877777778,0.93
-2.916666667,0.92
-2.938888889,0.93
-2.888888889,0.92
-2.938888889,0.92
-2.894444444,0.92
-2.938888889,0.93
-2.894444444,0.92
-2.872222222,0.92
-2.8,0.92
-2.844444444,0.92
-3.838888889,0.92
-3.75,0.92
-3.838888889,0.85
-3.888888889,0.92
-3.855555556,0.92
-3.888888889,0.92
-4.4,0.92
-4.422222222,0.9
-4.35,0.88
-4.861111111,0.92
-3.5,0.8
-4.861111111,0.88
-4.35,0.84
-4.361111111,0.86
-4.883333333,0.84
-3.911111111,0.79
-4.022222222,0.81
-3.861111111,0.79
-3.861111111,0.79
-3.927777778,0.85
-2.822222222,0.72
-2.822222222,0.79
-2.405555556,0.77
-2.244444444,0.76
-2.244444444,0.7
-2.788888889,0.73
-2.8,0.78
-2.8,0.78
-2.85,0.73
-2.822222222,0.78
-3.333333333,0.78
-3.388888889,0.82
-3.4,0.79
-3.4,0.81
-4.855555556,0.91
-3.911111111,0.84
-3.911111111,0.81
-4.377777778,0.87
-4.422222222,0.84
-3.933333333,0.84
-3.972222222,0.8
-3.933333333,0.78
-3.955555556,0.79
-3.922222222,0.8
-3.883333333,0.78
-3.838888889,0.78
-3.811111111,0.79
-3.816666667,0.78
-3.816666667,0.78
-2.922222222,0.73
-2.8,0.72
-2.822222222,0.78
-2.944444444,0.79
-2.844444444,0.79
-3.355555556,0.81
-3.461111111,0.82
-3.888888889,0.88
-3.888888889,0.92
-8.477777778,0.82
-5.466666667,0.92
-6.533333333,0.92
-7.7,0.93
-6.022222222,0.92
-6.122222222,0.92
-6.105555556,0.92
-6.072222222,1
-5.005555556,0.64
-4.722222222,0.6
-3.772222222,0.53
-2.666666667,0.48
-2.116666667,0.45
-2.133333333,0.41
-2.161111111,0.41
-2.683333333,0.48
-5.011111111,0.58
-6.072222222,0.63
-6.116666667,0.63
-7.105555556,0.68
-7.222222222,0.68
-7.805555556,0.71
-8.772222222,0.73
-8.772222222,0.76
-10.30555556,0.8
-9.444444444,0.77
-9.444444444,0.8
-9.572222222,0.8
-9.861111111,0.8
-9.833333333,0.8
-9.883333333,0.81
-8.75,0.77
-7.083333333,0.67
-5.05,0.62
-3.888888889,0.52
-2.777777778,0.48
-2.277777778,0.46
-2.222222222,0.46
-2.755555556,0.48
-2.744444444,0.45
-5.077777778,0.57
-6.066666667,0.62
-6.983333333,0.65
-7.316666667,0.68
-7.938888889,0.71
-8.577777778,0.74
-9.538888889,0.77
-11.08333333,0.8
-5.577777778,0.9
-10.80555556,0.81
-11.82222222,0.81
-11.85555556,0.83
-13.41666667,0.87
-13.92777778,0.83
-12.88888889,0.85
-10.17222222,0.81
-7.261111111,0.8
-5.044444444,0.68
-2.8,0.53
-2.2,0.46
-1.2,0.42
-1.088888889,0.42
-1.133333333,0.42
-2.072222222,0.44
-2.2,0.47
-2.733333333,0.54
-2.772222222,0.54
-2.755555556,0.54
-2.755555556,0.56
-2.788888889,0.57
-2.755555556,0.56
-4.333333333,0.83
-2,0.84
-4.355555556,0.91
-4.327777778,0.91
-4.277777778,0.91
-3.794444444,0.91
-2.777777778,0.92
-2.9,0.93
-2.733333333,0.92
-2.155555556,0.96
-2.116666667,0.95
0.044444444,0.85
0,0.85
-0.866666667,0.91
-0.994444444,0.92
0.094444444,0.91
0.094444444,0.91
0.094444444,0.92
0.072222222,0.92
-0.905555556,0.98
-1.038888889,0.92
-1.55,0.92
-1.466666667,0.86
-1.527777778,0.82
-1.577777778,0.82
-2.961111111,0.95
-2.083333333,0.88
-1.577777778,0.96
-1.05,0.96
-1.116666667,0.92
-2.133333333,1
-1.872222222,0.99
-2.133333333,1
-1.644444444,0.96
-1.355555556,0.94
-0.994444444,0.92
0.05,0.85
0.227777778,0.87
2.266666667,0.79
1.244444444,0.85
0.377777778,0.91
-0.933333333,0.92
-1.022222222,0.92
-1.183333333,0.93
-2.177777778,1
-1.694444444,0.96
-1.916666667,0.96
-2.783333333,0.96
-2.783333333,0.96
-1.277777778,0.96
-2.805555556,0.96
-2.733333333,0.96
-2.761111111,0.96
-2.711111111,1
-2.2,0.96
-2.766666667,0.99
-2.688888889,1
-2.527777778,0.99
-2.011111111,0.99
-0.883333333,0.92
-0.911111111,0.99
-0.394444444,0.98
0.222222222,0.91
0.244444444,0.99
0.483333333,0.97
0.177777778,0.99
0.044444444,0.92
-0.077777778,0.93
-1.088888889,1
-1.038888889,0.96
-1.544444444,0.99
-1.5,1
-1.5,1
-4.25,0.93
-0.994444444,0.96
-1.594444444,0.96
-1.805555556,0.98
-2.15,0.96
-2.127777778,0.96
-2.411111111,1
-1.038888889,0.99
-0.05,0.92
0.027777778,0.99
0.022222222,0.99
0.022222222,0.99
0.238888889,0.92
0.116666667,0.85
1.138888889,0.78
0.988888889,0.79
-0.972222222,0.88
-1.016666667,0.88
-1.133333333,0.91
-2.127777778,0.95
-2.222222222,0.92
-3.227777778,0.91
-3.288888889,0.88
-4.261111111,0.91
-3.394444444,0.8
-4.35,0.92
-3.794444444,0.92
-4.661111111,0.91
-3.816666667,0.92
-3.816666667,0.92
-2.922222222,0.86
-2.822222222,0.85
-2.2,0.88
-0.094444444,0.82
0.116666667,0.81
1.183333333,0.75
1.255555556,0.74
2.266666667,0.69
1.227777778,0.69
1.216666667,0.69
1.061111111,0.7
-0.05,0.82
-0.155555556,0.83
-1.138888889,0.87
-0.627777778,0.8
-1.105555556,0.8
-1.694444444,0.78
-2.783333333,0.78
-3.655555556,0.87
-3.733333333,0.81
-4.238888889,0.84
-3.755555556,0.84
-4.822222222,0.92
-3.822222222,0.84
-4.966666667,0.85
-2.783333333,0.85
-2.2,0.81
-1.655555556,0.78
-1.038888889,0.75
0.116666667,0.69
1.077777778,0.64
1.138888889,0.64
1.138888889,0.59
0.255555556,0.62
-0.994444444,0.74
-2.155555556,0.8
-2.816666667,0.84
-2.827777778,0.85
-3.75,0.91
-4.283333333,0.91
-4.705555556,0.91
-3.711111111,0.88
-2.4,0.95
-3.733333333,0.91
-2.688888889,0.92
-2.266666667,0.88
-2.711111111,0.91
-3.75,0.92
-3.561111111,0.92
-2.177777778,0.95
-1.088888889,0.88
0.1,0.82
0.994444444,0.76
1.088888889,0.75
1.972222222,0.7
1.155555556,0.69
1.083333333,0.75
0.244444444,0.8
-0.027777778,0.82
-0.116666667,0.82
-0.072222222,0.85
-1.205555556,0.92
-1.227777778,0.92
-1.616666667,0.95
-1.761111111,0.92
-2.244444444,0.92
-0.894444444,0.96
-2.805555556,0.96
-2.85,0.96
-3.322222222,0.96
-3.822222222,0.92
-4.861111111,0.92
-4.888888889,0.93
-4.866666667,0.92
-3.827777778,0.92
-2.805555556,0.93
-2.694444444,0.99
-2.066666667,0.99
-0.911111111,0.92
-0.866666667,0.98
-0.866666667,0.98
0.244444444,0.9
-0.955555556,0.99
-0.005555556,0.92
0.011111111,0.86
-0.005555556,0.85
-0.027777778,0.85
0.1,0.85
0.511111111,0.79
0.022222222,0.86
3.111111111,0.95
-0.488888889,0.96
0.044444444,0.96
0.127777778,0.96
1.111111111,0.93
1.111111111,0.92
1.077777778,0.93
1.183333333,0.92
1.183333333,0.92
1.305555556,0.93
1.266666667,0.99
2.355555556,0.92
2.45,0.99
2.422222222,0.99
2.4,1
3.033333333,0.95
2.933333333,0.96
2.866666667,0.96
2.95,0.96
2.894444444,0.96
2.894444444,0.92
3.405555556,0.93
3.366666667,0.96
2.861111111,0.96
0.916666667,0.96
3.255555556,1
3.722222222,0.96
3.633333333,0.96
3.233333333,0.96
2.772222222,0.96
3.822222222,0.93
3.811111111,1
4.927777778,1
6.15,0.93
5.988888889,0.93
7.105555556,0.93
7.355555556,0.91
7.211111111,0.93
7.611111111,0.89
5.35,0.85
4.022222222,0.89
2.405555556,0.92
1.422222222,0.92
1.255555556,0.92
0.811111111,0.96
1.444444444,0.95
0.761111111,0.96
0.666666667,0.96
2.322222222,0.84
0.6,0.96
1.177777778,0.96
2.416666667,0.9
2.216666667,0.93
2.194444444,0.93
1.338888889,0.98
2.755555556,0.96
4.955555556,0.86
7.383333333,0.83
8.838888889,0.83
10.02222222,0.82
11.02222222,0.66
12.19444444,0.66
12.26111111,0.61
11.23333333,0.65
7.955555556,0.75
7.283333333,0.85
7.211111111,0.8
7.15,0.74
6.016666667,0.77
5.388888889,0.75
4.833333333,0.74
2.683333333,0.83
3.827777778,0.85
1.761111111,0.85
1.805555556,0.85
3.072222222,0.82
4.05,0.77
5.116666667,0.82
4.283333333,0.88
5.116666667,0.82
7.777777778,0.76
9.894444444,0.71
12.17222222,0.61
13.86111111,0.55
13.88333333,0.44
13.00555556,0.58
14.02777778,0.63
12.74444444,0.62
10.13333333,0.7
7.861111111,0.76
7.555555556,0.78
6.038888889,0.79
6.644444444,0.76
7.6,0.76
7.127777778,0.76
4.561111111,0.82
5.733333333,0.86
3.383333333,0.88
3.311111111,0.85
2.866666667,0.88
2.361111111,0.84
2.827777778,0.88
2.872222222,0.89
3.888888889,0.88
6.083333333,0.79
8.883333333,0.71
12.24444444,0.61
12.87222222,0.63
13.83333333,0.58
13.98333333,0.63
14.04444444,0.63
14.08333333,0.63
12.19444444,0.72
9.972222222,0.83
9.094444444,0.82
8.905555556,0.78
8.883333333,0.74
8.266666667,0.77
7.316666667,0.83
5.622222222,0.89
5.527777778,0.94
6.544444444,0.83
5.961111111,0.86
4.377777778,0.9
3.838888889,0.92
3.927777778,0.89
4.005555556,0.9
4.883333333,0.87
6.016666667,0.87
7.15,0.87
8.955555556,0.83
9.072222222,0.82
10.13888889,0.81
11.25,0.76
10.18333333,0.84
10.08333333,0.82
8.955555556,0.88
7.727777778,0.96
7.777777778,0.96
6.205555556,1
6.666666667,0.96
6.705555556,0.96
6.083333333,1
6.061111111,0.93
2.344444444,0.85
4.994444444,0.96
4.972222222,0.96
4.544444444,0.99
5.022222222,0.93
4.95,0.93
4.083333333,0.99
4.927777778,0.99
5.972222222,0.93
7.027777778,0.88
7.644444444,0.83
7.622222222,0.76
7.711111111,0.72
7.666666667,0.71
7.177777778,0.71
6.283333333,0.76
6.038888889,0.76
4.905555556,0.82
4.072222222,0.82
2.777777778,0.82
2.755555556,0.85
1.544444444,0.88
0.644444444,0.85
0.644444444,0.85
1.244444444,0.9
1.088888889,0.85
0.555555556,0.85
-0.022222222,0.86
-0.044444444,0.86
-0.072222222,0.86
-0.1,0.87
0.027777778,0.86
2.2,0.79
2.933333333,0.8
3.938888889,0.81
4.005555556,0.81
4.366666667,0.78
4.072222222,0.81
4.027777778,0.81
3.361111111,0.86
2.955555556,0.88
2.844444444,0.89
2.766666667,0.89
2.266666667,0.85
1.25,0.91
1.25,0.92
1.105555556,0.92
1.105555556,0.92
2.561111111,0.92
1.133333333,0.89
1.155555556,0.88
1.694444444,0.86
2.194444444,0.79
1.155555556,0.85
2.205555556,0.81
2.222222222,0.84
2.266666667,0.84
2.883333333,0.89
2.85,0.88
3.894444444,0.88
4.911111111,0.87
4.983333333,0.85
5.005555556,0.92
5.916666667,0.87
5.972222222,0.86
4.955555556,0.92
4.955555556,0.93
3.816666667,0.92
3.816666667,0.92
3.466666667,0.92
3.261111111,0.92
3.261111111,0.91
1.066666667,0.96
2.15,0.92
2.15,0.92
2.261111111,0.92
1.644444444,0.95
2.15,0.91
2.094444444,0.92
2.105555556,0.92
1.111111111,0.99
1.222222222,0.98
2.15,0.92
2.15,0.92
2.227777778,0.92
2.172222222,0.92
2.733333333,0.89
2.288888889,0.92
2.15,0.93
2.127777778,0.92
2.077777778,0.93
1.088888889,0.93
1.088888889,0.96
0.655555556,0.96
0.577777778,0.96
0.577777778,0.96
-1.683333333,0.86
0.05,0.99
0.555555556,0.96
0.622222222,0.95
1.066666667,0.89
1.066666667,0.86
1.027777778,0.93
1.066666667,0.92
1.088888889,0.92
1.144444444,0.93
1.133333333,0.92
2.15,0.92
2.672222222,0.89
2.15,0.86
